HIP,RA_deg,Dec_deg,Vmag,BV
70068,215.07659342,54.50539625,9.3100,0.5500
70069,215.08146975,-56.38647906,4.3000,0.0820
70070,215.08605693,-59.19816890,8.3700,0.8090
70071,215.08610313,26.98835650,9.5500,1.0300
70073,215.09412901,33.28558122,8.8400,1.2250
70074,215.09496914,-60.88950758,8.2500,0.4090
70075,215.09995065,52.17268645,7.9500,0.5530
70076,215.10211252,-67.75861671,9.6500,0.5710
70077,215.10628590,31.14965185,9.5700,1.1400
70078,215.11496737,-17.52840991,7.8300,1.1640
70080,215.11910144,-64.33436047,9.3500,0.5560
70081,215.12059179,0.18204238,6.7900,1.2190
70082,215.12170107,33.58041111,9.0900,1.1010
70083,215.12939205,72.08775240,9.7100,1.5620
70084,215.13005123,24.74504319,9.1100,0.4430
70085,215.13059198,20.17936641,10.8900,0.4270
70086,215.13482292,-47.87739567,9.6800,0.4290
70087,215.13490089,13.90723285,8.6000,1.3200
70088,215.13510863,54.67672688,9.0700,0.6420
70089,215.13740021,26.57285618,7.5600,0.1990
70090,215.13949709,-37.88526711,4.0500,-0.0300
70091,215.14478933,-58.51595437,7.7800,0.0720
70092,215.14972758,-24.50678387,7.7100,0.9500
70093,215.15086767,30.69247130,9.8500,1.1000
70094,215.15169804,-79.18876257,9.6000,0.4940
70095,215.15180095,42.43475039,9.5200,0.5860
70096,215.15226017,-38.21785877,8.7600,0.5580
70097,215.15571216,-34.67787675,7.7000,-0.0220
70098,215.16016970,-64.46824403,9.5100,0.8730
70100,215.16679461,-23.39481969,10.5100,1.0060
70101,215.16999153,49.83840489,9.1000,0.3550
70102,215.17554856,-35.64903954,8.3000,0.8700
70103,215.17673558,-52.32578107,7.3300,0.4370
70104,215.17729569,-45.18688140,4.7800,0.3100
70105,215.17857262,57.18133522,8.2600,0.5810
70106,215.18279634,-1.63290508,8.7800,0.5680
70107,215.18513313,-49.82965394,8.8300,1.2340
70108,215.18783935,26.07553732,6.7900,0.9220
70109,215.18936959,40.71741709,9.5500,0.4960
70110,215.19552147,4.28963062,9.1400,0.4430
70111,215.19583167,-42.44330016,8.1300,0.4240
70112,215.19810031,-42.75024497,9.0900,0.6610
70113,215.20584968,-38.58029078,9.4000,0.5200
70115,215.20793248,-46.78425416,7.9400,1.5840
70116,215.20899130,-38.57735702,11.6200,0.5430
70117,215.20932245,-42.25973074,9.8200,0.5870
70118,215.20988398,-19.33239780,7.7200,0.4180
70119,215.21065801,-58.90819434,8.4000,0.1670
70120,215.21130208,-42.42478658,7.1900,0.1360
70121,215.21148535,36.39238930,7.3500,0.2140
70122,215.22080729,18.01734491,10.4400,0.2710
70123,215.22314214,-17.48136135,8.3100,0.6280
70124,215.22998088,-49.36663810,7.5300,0.1990
70125,215.23142864,35.26990196,9.7800,1.2870
70126,215.23274714,-31.82647183,8.5900,1.0180
70127,215.23769581,33.29051273,8.0100,0.4140
70128,215.24662255,-76.69949658,8.4800,0.0220
70129,215.25355980,-17.79312605,9.0000,1.1600
70130,215.25697590,21.92593860,8.4100,1.0620
70131,215.25959767,21.72022784,9.1900,1.2410
70132,215.26118307,19.73034736,7.6400,0.3430
70133,215.26521431,-62.58697644,8.9400,0.2490
70134,215.26726727,-18.99219018,7.9300,1.7270
70135,215.27019185,38.98748144,7.9200,0.4210
70137,215.27182551,-55.52981162,8.2800,0.4250
70138,215.27432862,-2.49745179,8.8000,1.0740
70139,215.27799780,47.58488146,9.5500,0.9450
70140,215.27884347,-65.82844977,8.1200,0.5740
70141,215.28240153,67.80289529,7.2900,0.1300
70142,215.28731121,37.40108632,8.9000,0.8770
70143,215.28828800,-54.02409488,9.4500,1.0800
70144,215.28880465,65.36346783,7.2500,0.4910
70145,215.28909815,19.18018328,6.9000,1.6190
70146,215.29015807,69.65571463,9.6700,0.1180
70147,215.29050275,-44.50986019,8.0600,0.4700
70148,215.29710305,-64.37334627,8.8900,0.1370
70149,215.29814380,-41.70687289,8.8700,0.3250
70150,215.30214467,24.13339589,8.1200,1.0080
70151,215.30588151,45.31149268,8.9600,0.9970
70152,215.30972794,8.97162667,10.6000,0.9690
70154,215.31716617,-83.27921867,8.1100,0.6310
70153,215.31730045,-11.39850760,7.8000,0.2110
70155,215.32061462,82.74128201,8.9500,1.3860
70156,215.32161748,-5.83159595,8.7200,0.5140
70157,215.32257798,-51.36176111,10.3100,0.9450
70158,215.32383103,5.60982590,10.6400,1.0280
70159,215.32652863,10.83749112,7.9700,0.4010
70160,215.32836545,-34.25362837,8.7300,1.4100
70161,215.32906205,-4.65904590,8.6000,1.4160
70162,215.33075020,-5.21548653,7.7600,1.0150
70163,215.33344737,-43.48844115,8.1500,0.7250
70164,215.33839469,-52.32146912,8.5600,0.0980
70165,215.34088701,14.89497353,9.4200,0.4600
70166,215.34123747,-56.96484516,8.9400,0.2000
70167,215.34157472,75.06085669,7.7100,1.0740
70168,215.34511116,-63.45947323,8.5300,1.0950
70169,215.34746852,9.55096609,9.4600,0.5110
70170,215.34840032,-40.39378369,9.0300,1.1070
70171,215.34909495,-41.33745401,9.2600,0.0250
70172,215.35040957,-43.30094835,9.1300,0.3390
70173,215.36407588,53.89749106,8.7600,0.6010
70174,215.36712177,11.64235371,7.9300,0.5230
70175,215.36892000,-72.31752972,7.4400,0.9840
70176,215.37082708,53.89809366,8.8500,0.5830
70177,215.37455395,-19.68013496,8.7500,0.1540
70178,215.37499884,21.24582721,10.0300,0.8090
70179,215.38029408,-56.63465599,8.5800,0.1270
70180,215.38172097,-22.83240770,9.0600,1.1670
70181,215.38485728,12.76549823,8.6700,0.7300
70182,215.38503328,-55.81591548,9.1900,0.6350
70183,215.38678721,-10.37109069,7.5800,0.1640
70184,215.38852092,-52.86610171,9.2200,0.0630
70187,215.39491354,-9.43321801,9.8200,1.1700
70186,215.39515618,-16.25272998,9.6500,0.7460
70188,215.39571938,-2.38557061,8.4200,1.2870
70189,215.39629962,-30.88445457,9.1100,1.5000
70190,215.40752430,39.57128698,8.4200,0.9360
70191,215.41107416,-46.76422089,9.3900,1.1300
70192,215.41179457,71.46033614,10.0100,0.3090
70193,215.42161542,19.36265059,8.5900,0.5920
70194,215.42983197,-49.06151896,9.0600,0.2430
70195,215.43133261,-73.31396374,8.9800,1.0790
70196,215.43226175,-66.72109704,8.6500,0.4860
70197,215.43518587,-21.59918906,9.4500,0.3550
70198,215.43587340,43.99663592,8.7200,1.3570
70199,215.43864810,0.78313733,9.6600,1.3420
70200,215.44301613,44.56515533,9.2800,1.0150
70201,215.44441658,-51.15203520,8.4000,1.2550
70202,215.45138888,-48.07183066,8.4400,0.6010
70203,215.45229717,-61.54961080,8.7200,1.2080
70204,215.45510765,-10.66679545,7.9900,1.1200
70206,215.46203180,-61.03658623,9.6700,0.1160
70207,215.46369556,-53.10417248,8.7400,0.5430
70208,215.46424085,-13.18231797,8.5200,1.4710
70209,215.46472839,3.90941206,11.1600,1.5000
70210,215.47267420,-46.01536632,8.9000,0.5400
70212,215.47701684,33.57655117,9.0400,1.5380
70213,215.47783615,-64.28482323,7.9200,1.0000
70214,215.47879597,-36.15598744,10.1100,0.6750
70215,215.48163979,-63.15875603,7.6200,0.1130
70216,215.48384444,12.49040020,8.8100,0.4660
70217,215.48560126,-58.94982983,8.6900,0.1450
70218,215.49016751,29.63036497,8.5600,1.2750
70219,215.49267904,-46.47162255,9.2300,0.7940
70220,215.49420910,-1.98806836,6.8200,0.1980
70221,215.49943621,53.52117091,7.5500,-0.1250
70222,215.50497491,51.11128580,7.8200,0.3960
70223,215.50617235,57.61456320,8.4600,0.8620
70224,215.50671216,19.80523605,7.9400,1.0430
70225,215.50682001,-28.30843195,6.8000,0.9640
70226,215.50958523,-8.09128031,7.2000,1.4390
70227,215.51110434,-44.87216178,9.3600,0.6280
70228,215.51259182,-58.29120937,7.4200,0.1070
70229,215.51449785,-44.65865063,7.7600,1.2200
70230,215.51888055,31.87297592,9.2600,1.0280
70231,215.52498324,-29.92570060,10.1200,1.1220
70232,215.54687910,5.50743884,11.0300,0.5760
70233,215.55361506,5.22472908,9.2400,0.6530
70234,215.55625386,13.83433597,8.8100,0.4390
70235,215.55785090,35.64874215,8.1300,0.5900
70236,215.55844676,29.36998400,6.5000,1.4400
70237,215.56206549,-62.41100543,9.5600,0.1620
70238,215.56411707,-47.13320511,8.3700,0.5580
70239,215.57123695,-69.08516220,7.3500,0.4550
70240,215.57378898,41.45063161,8.6800,0.2790
70241,215.57462305,-42.02381161,9.2500,0.2300
70242,215.57910985,-36.13348611,9.4900,0.8820
70243,215.58223947,-34.78679152,5.5700,-0.0880
70244,215.58245918,-62.24544389,9.4700,0.2770
70245,215.59293567,66.54629874,8.0000,1.4700
70246,215.59378818,7.00545278,8.8200,0.4310
70247,215.59580695,56.88761985,8.7600,0.5330
70248,215.59665420,-80.10891100,5.0600,-0.1080
70249,215.60616447,3.45493412,8.4500,0.5080
70250,215.60981156,-38.64854739,8.9000,1.7380
70251,215.61152973,15.95019266,9.8100,0.4760
70252,215.62052386,60.96590392,7.4000,0.6090
70253,215.62399701,55.86971227,8.2200,0.6470
70254,215.62508049,43.21010717,8.2900,1.5240
70255,215.62567310,65.58559142,10.3400,1.1880
70256,215.62711676,-7.60888659,9.3500,0.4700
70257,215.62803450,-31.71377942,7.9700,0.4400
70258,215.63253888,-3.72708546,9.2700,0.1190
70259,215.63489430,25.55006675,8.1400,0.4270
70260,215.64275643,20.52311647,8.1900,1.1110
70261,215.64481346,-20.75765330,6.8000,1.0320
70262,215.65028879,-50.19631444,9.9300,1.0790
70263,215.65196453,14.24721817,9.7500,0.4340
70264,215.65467485,-58.45915834,4.7600,0.7950
70265,215.65510075,-55.11970841,9.9100,0.1630
70266,215.65741727,-79.71580353,7.4800,1.6660
70267,215.65786166,59.77958371,7.6600,0.9720
70268,215.65945142,32.50356148,7.0700,0.9580
70271,215.66096158,-73.55580525,7.6800,0.0490
70269,215.66106181,-7.76785216,6.8200,0.5840
70270,215.66133262,-48.31984596,6.1000,-0.1300
70272,215.66238958,3.67893157,8.2900,0.9580
70273,215.67267310,-26.78670061,7.8600,1.5720
70274,215.67470832,38.48177779,8.8600,0.2830
70275,215.67913658,-8.24819194,9.6700,-0.1970
70277,215.68002270,-55.43113571,7.2100,0.0920
70276,215.68026941,-30.59885597,9.9500,0.7390
70278,215.68057414,2.27461715,7.5100,0.4080
70279,215.68880016,36.24200410,9.7300,0.6270
70281,215.69055942,-12.05600774,7.9600,1.0470
70280,215.69072684,-37.14937460,9.1400,0.5050
70282,215.69343451,-0.63709953,6.7400,0.0580
70283,215.69554868,64.27608346,7.6600,1.0910
70284,215.70282939,46.11616507,8.5300,1.2780
70285,215.70445521,-1.57152861,8.7100,1.5690
70286,215.70558126,17.45338018,8.2600,1.0400
70287,215.70713405,14.93894010,7.5400,0.3430
70288,215.70863259,-18.05801753,9.2200,0.5550
70289,215.71636138,-39.62394574,6.8300,1.4200
70290,215.71768134,-55.96230443,7.8400,1.8330
70291,215.72049506,53.81039501,9.3000,1.3230
70292,215.72242903,-25.17961257,9.4100,0.7230
70293,215.72360517,9.72220434,9.4900,0.4750
70294,215.73419615,-10.75069454,7.9800,1.4270
70295,215.74204493,76.66367626,8.6600,0.9300
70296,215.74608272,24.10669894,8.5300,1.0200
70297,215.74926057,39.01048618,9.8500,0.5070
70298,215.75501360,17.10923895,9.3400,0.4350
70299,215.75641662,4.28599012,7.9000,1.3410
70300,215.75940538,-39.51176599,4.4100,-0.1850
70301,215.76099006,-64.81069611,9.3800,0.5410
70302,215.76248639,-8.94463964,9.7600,0.6510
70303,215.76486331,-46.66533591,8.3600,-0.0140
70304,215.77001675,63.99314689,10.0900,0.8750
70305,215.77289897,7.48911603,8.8500,0.7010
70306,215.77461567,-27.75373395,4.7800,1.3000
70307,215.77558512,-31.70709902,9.4200,0.6450
70308,215.77626176,-68.38207621,10.2500,1.4290
70309,215.77784057,-2.86784085,9.4700,1.3180
70310,215.77884593,25.33801798,6.2200,0.4110
70311,215.78007336,-60.42997912,9.8100,0.2580
70312,215.78091442,-51.77457169,9.6300,0.4950
70313,215.78948971,-39.71491447,8.6200,1.2010
70314,215.79242253,-6.23238755,8.3200,1.0070
70315,215.79424820,-26.91202168,9.8300,0.6110
70316,215.79879566,-6.52336101,8.7000,0.5130
70317,215.79897377,-8.11602105,9.8600,1.1370
70318,215.80147993,-34.40715385,10.1000,0.7920
70319,215.81314273,1.24272950,6.2500,0.6390
70320,215.81399394,-47.41695068,6.4100,1.2570
70321,215.81440112,70.46539122,9.1900,1.6270
70322,215.82636584,11.65627674,9.4900,0.4030
70323,215.83323685,-66.63118751,8.8800,0.0870
70324,215.83438339,18.56006679,9.3300,0.6400
70325,215.83443353,-50.77223430,6.0300,1.3600
70326,215.83985158,22.27195237,8.1100,1.0570
70327,215.84475026,8.44664037,4.8600,0.0100
70328,215.84614954,-25.82888488,8.3300,0.4170
70329,215.84638166,-52.78147864,8.2700,1.1320
70330,215.84810256,-27.82203460,7.7600,0.6580
70331,215.85027000,33.57192523,8.5300,0.4280
70332,215.85030730,-32.81527660,8.8900,0.5780
70333,215.85172316,61.38206353,8.6800,0.3730
70334,215.85282041,36.85955748,8.6300,0.3720
70335,215.85660976,-41.67389930,8.4600,1.1940
70336,215.85679335,-11.71390001,6.2200,0.9900
70337,215.86263434,-49.85138283,8.1800,0.0360
70338,215.86427216,37.20642117,7.3600,0.3970
70339,215.86540381,-47.52241494,9.5000,2.6500
70340,215.86683845,-56.32435771,9.0100,0.7000
70341,215.86807917,36.25010889,8.8100,0.6800
70342,215.87834384,6.41894525,10.1900,0.9100
70343,215.87862465,-29.81573220,9.3100,0.5140
70344,215.88044759,39.32815191,7.2100,0.5870
70345,215.88349197,-42.83089395,9.4900,0.9960
70346,215.88369983,-66.64496483,6.7800,0.1180
70347,215.89134498,43.45873157,7.6000,1.1630
70348,215.89309848,6.41035606,8.3700,0.2680
70349,215.90227476,49.40514902,7.1800,1.4550
70350,215.90792041,-43.96183385,8.1300,0.5690
70351,215.91328033,-72.80809697,9.1600,0.6870
70352,215.91739999,64.74620193,7.6000,1.2350
70353,215.92007927,32.38287784,9.3000,0.7190
70354,215.92064385,65.39542214,9.3300,0.6400
70355,215.92370709,-37.43175955,8.5100,0.4930
70356,215.92480204,40.84438531,6.7200,0.5930
70357,215.92771516,-12.98037097,7.8200,0.2000
70358,215.93007097,-60.21278205,7.7200,1.4880
70359,215.93068141,61.93708626,8.3100,0.4800
70360,215.93666173,87.97457522,9.0100,0.9850
70361,215.94769559,-58.14196822,9.1500,0.2900
70362,215.95247888,-45.66395767,8.1000,0.2600
70363,215.95265857,-53.17620992,5.9900,1.0990
70364,215.95304516,0.88862831,10.4300,0.6600
70365,215.95416924,-12.94246163,7.6600,0.5330
70366,215.95497233,55.57945924,8.5100,0.2600
70367,215.95569155,-69.31222148,9.0800,0.5930
70368,215.95689849,-68.85881195,9.8400,0.4800
70369,215.96041189,42.70907575,8.0600,1.4080
70370,215.96375392,-28.15084323,8.3500,1.6710
70371,215.96504056,1.73416270,9.2600,0.7300
70372,215.96782420,27.27080384,7.6000,1.5140
70373,215.97269283,19.05908848,11.0300,0.4040
70374,215.98108509,74.99461872,9.5700,1.0470
70375,215.98215343,-29.67627800,6.9300,0.1880
70376,215.98508426,-50.49937369,9.2000,0.6620
70377,215.98547340,49.86891864,9.1700,1.0790
70378,215.98906119,29.96845354,8.1600,1.3350
70379,215.99051134,-16.10189900,6.6900,0.0910
70380,215.99069000,-35.49705427,9.9900,0.6450
70381,215.99233908,8.02597553,9.9900,0.9800
70382,216.00137386,-19.80077798,7.3200,1.0280
70383,216.00305678,5.82293096,7.1900,1.0100
70384,216.00366765,8.24400431,5.9400,0.0660
70385,216.00826487,27.41318794,6.3900,1.6090
70387,216.02336866,49.53231126,7.2200,0.3900
70386,216.02385386,11.24696692,6.7600,0.5750
70388,216.02503143,-74.07801398,8.3300,1.1720
70389,216.02543066,-42.38324048,9.1200,1.2600
70390,216.02866072,41.03952733,7.7400,0.4870
70391,216.02924170,21.16903472,9.7100,1.1400
70392,216.02943079,-41.23720810,7.8200,0.2540
70393,216.03256930,46.76968156,7.9300,0.5590
70394,216.03403148,29.16137866,9.5600,0.6350
70395,216.03556872,-5.43311662,10.8300,0.7130
70397,216.04476510,-1.01504659,9.5700,0.5300
70398,216.04569870,-46.56718139,9.3500,0.3190
70399,216.04699679,16.27365211,6.9000,0.6720
70400,216.04745973,5.82011481,5.1000,0.1240
70401,216.04838723,25.70384317,7.9800,1.2820
70402,216.05034178,-52.42278491,8.7100,0.1340
70403,216.05618458,42.66158696,8.3000,0.9440
70404,216.05673697,10.93169311,8.9000,1.1940
70405,216.06093718,-33.08686759,6.8000,0.9530
70406,216.06107680,-51.93131917,9.5400,1.6380
70407,216.06215233,-33.92819932,9.2100,0.1920
70408,216.06598690,50.24956942,8.9700,0.7040
70409,216.06840312,41.72904935,8.7900,0.4410
70410,216.07096543,-38.62927667,9.5900,0.5960
70411,216.07136109,21.45420648,8.1200,1.3240
70412,216.07401188,56.14618756,9.4600,0.5160
70413,216.07473828,14.70516267,10.6000,0.3510
70414,216.07641274,8.08484609,6.1900,1.2080
70415,216.08804416,-19.36113749,9.5900,0.6930
70416,216.08844516,38.45488535,9.3100,0.6350
70417,216.09205557,-35.34117521,11.8900,1.1740
70418,216.09240580,-82.84822332,6.4200,-0.0010
70419,216.09413042,-26.75873346,8.3300,0.0320
70420,216.09515692,44.39253272,9.1000,1.3790
70421,216.09656648,63.34540787,10.4000,0.5160
70422,216.09774333,-26.15094415,8.5600,0.8000
70423,216.09818694,-61.34977464,9.1500,0.1480
70424,216.10676350,10.62518404,9.0700,0.6790
70426,216.11306817,60.25659088,9.6000,1.0300
70425,216.11308271,1.94757700,9.0900,0.9730
70427,216.11408961,-49.00719541,9.0100,0.4740
70428,216.11575195,47.53105473,9.3600,1.5100
70430,216.11771953,16.85326235,10.5100,0.5050
70429,216.11781329,63.98497844,8.5800,0.3720
70431,216.12047579,24.74208147,9.2900,1.4220
70432,216.12357764,-12.41873367,8.6300,1.5840
70433,216.12782376,-6.72528247,9.2600,0.9780
70434,216.12828187,-14.79059905,8.2600,0.5560
70435,216.13107630,49.29692945,8.4800,0.6570
70436,216.13468177,-61.38941515,7.6800,0.2440
70437,216.14045060,-18.09958648,8.8900,1.1770
70438,216.14475865,-11.09698621,8.9400,0.2310
70439,216.14940364,-2.34288416,7.1800,1.6160
70440,216.14955042,-14.08142637,7.3100,1.0420
70441,216.15425170,-47.17768560,7.4500,0.0790
70442,216.15670047,-25.31835621,9.3900,0.6120
70443,216.15771700,-14.71345815,7.9200,0.3040
70444,216.15888875,-61.56901711,10.9600,0.3860
70445,216.15974072,34.42254886,9.5600,1.0790
70446,216.16119658,47.82512981,9.7300,0.5380
70447,216.16211440,47.83056625,7.6400,0.3970
70448,216.16397704,-61.56690590,9.1300,0.0470
70449,216.16434606,45.14789835,9.0800,0.7160
70450,216.16690330,2.53681496,8.8200,1.5760
70451,216.17017995,-44.31103431,6.4300,1.0470
70452,216.17040452,-11.66964736,6.4900,0.4170
70453,216.17099258,56.84037579,8.7800,1.0200
70454,216.18292110,-58.85307873,9.6400,0.3970
70455,216.18305122,-40.75511231,6.9700,-0.0530
70456,216.19052676,25.67445224,9.2900,0.2370
70457,216.19110594,-0.21160263,9.2900,1.1140
70458,216.19210840,-7.16961593,8.2200,1.2380
70459,216.19298028,-63.70621965,7.2600,0.5950
70461,216.19370463,12.55033539,9.6900,0.4520
70460,216.19391176,-75.03543610,9.4200,0.3320
70462,216.19415310,-65.48405309,8.1300,1.1200
70463,216.19507406,-4.02595110,8.9200,0.3550
70464,216.19654845,12.50835355,11.0100,0.4730
70465,216.19719453,-45.20392062,7.9000,0.0280
70466,216.20107298,4.98474802,9.7100,1.0270
70468,216.20214016,21.35798677,7.2400,1.2080
70467,216.20214576,33.09107715,9.6500,0.6210
70469,216.20275252,-24.80626639,5.3400,0.9620
70470,216.20442741,41.27561662,8.3600,0.7570
70471,216.20484072,-28.92187873,9.2400,1.2440
70472,216.20886448,-17.45244379,10.7100,1.2570
70473,216.21281842,65.15842263,9.3400,0.5900
70474,216.22398521,62.93635272,7.3300,0.4600
70475,216.23192023,8.88723465,12.2300,1.6130
70476,216.23365610,57.86696419,9.2000,0.0730
70477,216.23687517,-54.55752119,8.5700,0.0920
70478,216.23740633,37.49516217,9.6500,0.4430
70479,216.23966489,-82.22061073,8.3500,1.0790
70480,216.24203769,28.61498552,9.7900,0.3690
70481,216.24865029,19.51021499,8.4000,0.9680
70482,216.25002174,-20.55769498,9.1000,1.2660
70483,216.25434570,-37.44695904,6.7000,0.1140
70484,216.25891434,-30.79960525,7.8600,1.1980
70485,216.26307052,83.72496435,9.2700,0.5480
70486,216.26410235,5.61537811,7.1600,0.9620
70487,216.26439930,49.24390471,10.7500,1.1190
70489,216.26637836,50.94244836,7.9100,1.3630
70488,216.26642599,31.09797045,9.5300,1.1400
70490,216.26750688,31.70975580,9.3400,0.3450
70491,216.27205990,18.25430955,8.3600,1.3710
70492,216.27641298,-68.19532385,5.5600,0.4350
70493,216.28056147,-70.02959930,8.2500,1.5280
70494,216.28155948,-14.70847716,9.1100,0.9430
70495,216.28593107,-32.02572623,10.0700,0.5740
70496,216.29876336,-13.81617803,9.2300,0.6560
70497,216.30008064,51.85171354,4.0400,0.4970
70498,216.30489814,-28.13093765,7.1100,1.3820
70499,216.31561614,53.58513121,7.1100,0.5260
70500,216.32216452,32.79133868,8.4700,0.8530
70501,216.32345098,-13.35317029,6.4900,1.2230
70502,216.33183128,36.75064304,9.8500,0.6880
70503,216.33212492,-72.62074334,7.7900,0.0100
70505,216.33697005,-51.06547792,10.1600,0.5260
70504,216.33721050,3.94803675,8.4200,0.3470
70506,216.34197162,-54.58340696,8.9600,0.2460
70507,216.34458201,21.96582902,8.9800,0.4190
70508,216.34551595,-55.01816986,6.8400,0.9340
70509,216.34636239,17.61584496,9.6000,0.5740
70510,216.34875923,-14.08513725,8.4800,0.3790
70511,216.35647256,-29.07060990,9.2600,1.0310
70512,216.36225246,-40.04294942,9.5600,0.9260
70513,216.36522325,-19.96581224,6.9800,0.1370
70514,216.36537407,-28.89543524,6.8300,1.0850
70515,216.36828464,-53.46491646,9.2100,0.6110
70516,216.36891098,-37.59494920,8.7500,1.3760
70517,216.37144931,38.39310009,6.2800,1.2250
70518,216.37460988,-19.96995233,6.6300,0.1360
70519,216.37473318,-43.64333866,7.6600,0.7910
70520,216.37515544,20.59157119,7.2700,0.5810
70521,216.37928397,-32.97206123,7.5800,1.1400
70522,216.38764003,65.98781094,7.2600,0.4880
70523,216.38939113,17.41685152,9.0200,0.2940
70524,216.38986602,-75.88096704,7.6400,1.5560
70525,216.39735016,-30.86374382,8.1600,0.5660
70526,216.40884120,-23.98193971,9.0100,0.3980
70527,216.41063428,9.73529760,10.0800,0.6170
70528,216.41583852,-66.17288297,6.3600,0.1280
70529,216.42904283,23.61979409,9.7700,1.4190
70530,216.43293263,-53.45416327,7.9700,0.0370
70531,216.43496868,-1.17289730,9.0200,0.4630
70532,216.43671548,-70.92470267,8.8800,0.3990
70533,216.43891767,-72.54961266,8.5700,1.5330
70534,216.44021883,85.27297763,8.6200,1.2040
70535,216.44172062,-21.43120815,7.8600,1.3720
70536,216.44227875,23.62319461,9.9800,1.4520
70537,216.44284388,-47.22969087,9.1000,0.5820
70538,216.44905121,-26.85210525,6.4800,0.9410
70539,216.45364277,18.40881386,9.7900,0.6210
70540,216.45425301,-31.49932375,8.6200,1.3810
70541,216.46303840,60.75103310,8.6600,1.4420
70542,216.46312066,-44.93502408,8.7200,0.0390
70543,216.46368119,-56.92284684,7.8900,1.6260
70544,216.46665155,-38.04600220,9.3400,0.5100
70545,216.46877000,22.82817446,8.8400,0.9520
70546,216.47213027,-62.79805373,8.9700,0.7890
70548,216.47758259,26.26535228,7.4400,1.3100
70547,216.47759263,-78.45771487,8.1200,1.4930
70549,216.47846929,4.85732170,7.7200,0.2900
70550,216.47902368,-22.12425173,9.9700,0.6020
70551,216.47995568,-58.83186422,9.4000,0.2150
70553,216.48290740,0.99278358,7.0800,0.0200
70552,216.48305288,-22.12693657,8.0700,0.3930
70554,216.48829148,-16.29922777,8.0700,1.3350
70555,216.48956343,-34.67551407,9.1100,1.0150
70556,216.49096232,-3.71305336,8.1400,0.3520
70557,216.49347036,13.43357104,8.0600,0.7500
70558,216.49386589,-44.82309851,9.0600,0.3940
70559,216.49883644,-42.27456392,9.2200,1.1320
70560,216.50064188,34.37128385,10.2600,0.8140
70561,216.50076708,-30.28608230,8.2400,0.8590
70562,216.50234078,7.23127382,8.0300,0.5000
70563,216.50462866,14.08392822,8.6100,1.2100
70564,216.50978555,42.21807490,8.8800,0.6590
70565,216.51096821,-64.92993480,8.0500,0.9440
70566,216.51294269,-0.69168703,8.2900,0.4560
70567,216.51644814,66.37002982,8.4900,0.9760
70568,216.52195822,35.83354690,9.7700,0.9900
70569,216.52461583,11.60122646,9.7200,0.7550
70570,216.52705485,9.20872445,9.2900,0.3230
70571,216.52865722,-4.45492626,8.4200,1.1050
70572,216.53085515,-67.48761658,9.7300,0.1320
70573,216.53345360,-65.60668398,8.1700,0.5430
70574,216.53431272,-45.22138996,4.5600,-0.1470
70575,216.53620955,-67.49037568,8.9800,0.1180
70576,216.54500648,-45.37926095,4.3300,0.4340
70577,216.54775546,21.90088209,8.6900,1.0680
70578,216.54831879,35.06715419,11.2500,0.5330
70579,216.55037954,19.20924714,8.2600,1.0470
70580,216.55638492,-42.31847181,6.3300,1.2150
70581,216.55885329,-43.40783672,9.4000,1.3390
70582,216.56546371,1.86889090,10.0700,0.6100
70583,216.57516618,-53.69797207,9.3400,1.0650
70584,216.57656409,-24.21223946,8.4400,0.5250
70585,216.58035062,45.42630505,9.8100,0.5570
70586,216.58276279,-40.79759496,8.3100,1.7430
70588,216.58750191,-7.32751220,8.6000,0.5580
70589,216.58774391,-51.74137799,10.7800,0.2800
70590,216.58864478,-44.15310434,9.4500,1.5260
70591,216.58926050,19.37842298,8.9200,0.3420
70592,216.59284224,-55.25919799,8.0100,1.8100
70593,216.59338424,-38.61503155,8.3200,1.3500
70594,216.59427189,-73.36788484,9.2500,0.2430
70595,216.59431322,0.15122400,10.4500,0.6800
70596,216.59475543,7.64809619,9.0800,1.1040
70597,216.59556320,-49.76610550,8.6400,0.5450
70598,216.60055984,-19.61317829,9.1900,1.0930
70599,216.60288415,68.10181510,9.6700,0.5180
70600,216.61037974,3.07940167,9.7900,0.4300
70601,216.61375287,13.62207766,9.2100,0.3480
70603,216.61416086,-33.25020632,7.1400,0.6450
70602,216.61420112,19.22683490,5.4000,0.2310
70604,216.63026844,-39.01762841,9.2300,0.5340
70605,216.63032525,26.20239376,8.2000,1.0010
70606,216.63579082,52.62526156,8.1300,1.4200
70608,216.64507558,-18.82005961,8.8600,0.8400
70609,216.64546480,27.64521330,8.0600,0.5210
70610,216.64925795,-81.45276725,9.6800,1.0160
70611,216.65689644,-1.08615948,8.5200,0.8640
70612,216.65706035,-39.52316198,6.8700,0.9130
70613,216.65902906,21.58958181,8.0900,1.1190
70614,216.66072540,-26.85724829,8.1900,1.4550
70615,216.66485671,-43.76801088,9.6900,0.7590
70616,216.67591015,5.93519729,7.2000,1.0390
70617,216.67599594,45.45632504,10.0600,1.1580
70618,216.67999855,78.49871840,7.2200,0.4540
70619,216.68281738,16.41424438,8.1700,0.4990
70620,216.68842767,-66.50094587,9.3800,0.1580
70621,216.69746892,8.38172529,7.4200,0.0070
70622,216.69953911,50.73912255,9.8300,0.4630
70623,216.70154033,-5.17742025,8.8100,0.8100
70624,216.70339954,-67.41298791,8.1900,1.5800
